TENT_ID,Name,Species ID,Species (Binomial),IUCN Category,Type,Not Found in Existing mnWHA Sites
183,Los Petenes Ría Celestún,39339,Alopias vulpinus,VU,"Sharks, Rays, Chimaeras",FALSE
183,Los Petenes Ría Celestún,39341,Isurus oxyrinchus,EN,"Sharks, Rays, Chimaeras",FALSE
183,Los Petenes Ría Celestún,39359,Mustelus canis,NT,"Sharks, Rays, Chimaeras",FALSE
183,Los Petenes Ría Celestún,39368,Carcharhinus brevipinna,NT,"Sharks, Rays, Chimaeras",FALSE
183,Los Petenes Ría Celestún,39370,Carcharhinus falciformis,VU,"Sharks, Rays, Chimaeras",FALSE
183,Los Petenes Ría Celestún,39372,Carcharhinus leucas,NT,"Sharks, Rays, Chimaeras",FALSE
183,Los Petenes Ría Celestún,39374,Carcharhinus longimanus,CR,"Sharks, Rays, Chimaeras",FALSE
183,Los Petenes Ría Celestún,39378,Galeocerdo cuvier,NT,"Sharks, Rays, Chimaeras",FALSE
183,Los Petenes Ría Celestún,39380,Negaprion brevirostris,NT,"Sharks, Rays, Chimaeras",FALSE
183,Los Petenes Ría Celestún,39381,Prionace glauca,NT,"Sharks, Rays, Chimaeras",FALSE
183,Los Petenes Ría Celestún,39385,Sphyrna lewini,CR,"Sharks, Rays, Chimaeras",FALSE
183,Los Petenes Ría Celestún,39386,Sphyrna mokarran,CR,"Sharks, Rays, Chimaeras",FALSE
183,Los Petenes Ría Celestún,39415,Aetobatus narinari,NT,"Sharks, Rays, Chimaeras",FALSE
183,Los Petenes Ría Celestún,41741,Carcharhinus brachyurus,NT,"Sharks, Rays, Chimaeras",FALSE
183,Los Petenes Ría Celestún,41755,Physeter macrocephalus,VU,Marine Mammals,FALSE
183,Los Petenes Ría Celestún,41823,Heptranchias perlo,NT,"Sharks, Rays, Chimaeras",FALSE
183,Los Petenes Ría Celestún,41876,Odontaspis ferox,VU,"Sharks, Rays, Chimaeras",FALSE
183,Los Petenes Ría Celestún,44681,Epinephelus morio,VU,Marine Fish,FALSE
183,Los Petenes Ría Celestún,44683,Mycteroperca venenosa,NT,Marine Fish,FALSE
183,Los Petenes Ría Celestún,60128,Rhinoptera bonasus,NT,"Sharks, Rays, Chimaeras",FALSE
183,Los Petenes Ría Celestún,60199,Mobula tarapacana,EN,"Sharks, Rays, Chimaeras",FALSE
183,Los Petenes Ría Celestún,60200,Mobula thurstoni,EN,"Sharks, Rays, Chimaeras",FALSE
183,Los Petenes Ría Celestún,60217,Carcharhinus perezi,NT,"Sharks, Rays, Chimaeras",FALSE
183,Los Petenes Ría Celestún,60225,Isurus paucus,EN,"Sharks, Rays, Chimaeras",FALSE
183,Los Petenes Ría Celestún,64400,Hyporthodus flavolimbatus,VU,Marine Fish,FALSE
183,Los Petenes Ría Celestún,64410,Mycteroperca interstitialis,VU,Marine Fish,FALSE
183,Los Petenes Ría Celestún,132724,Mycteroperca bonaci,NT,Marine Fish,FALSE
183,Los Petenes Ría Celestún,161378,Carcharhinus acronotus,NT,"Sharks, Rays, Chimaeras",FALSE
183,Los Petenes Ría Celestún,161526,Carcharhinus albimarginatus,VU,"Sharks, Rays, Chimaeras",FALSE
183,Los Petenes Ría Celestún,161696,Alopias superciliosus,VU,"Sharks, Rays, Chimaeras",FALSE
183,Los Petenes Ría Celestún,161743,Pseudobatos lentiginosus,NT,"Sharks, Rays, Chimaeras",FALSE
183,Los Petenes Ría Celestún,170322,Kajikia albida,VU,Marine Fish,FALSE
183,Los Petenes Ría Celestún,194303,Albula vulpes,NT,Marine Fish,FALSE
183,Los Petenes Ría Celestún,195409,Epinephelus itajara,VU,Marine Fish,FALSE
183,Los Petenes Ría Celestún,198921,Mobula birostris,VU,"Sharks, Rays, Chimaeras",FALSE
183,Los Petenes Ría Celestún,18584848,Pristis pristis,CR,"Sharks, Rays, Chimaeras",FALSE
183,Los Petenes Ría Celestún,110847130,Mobula mobular,EN,"Sharks, Rays, Chimaeras",FALSE
183,Los Petenes Ría Celestún,126710128,Mobula hypostoma,EN,"Sharks, Rays, Chimaeras",FALSE
184,Réserve de la Biosphère Banco Chinchorro CN,2475,Balaenoptera borealis,EN,Marine Mammals,FALSE
184,Réserve de la Biosphère Banco Chinchorro CN,2477,Balaenoptera musculus,EN,Marine Mammals,FALSE
184,Réserve de la Biosphère Banco Chinchorro CN,3851,Carcharhinus limbatus,NT,"Sharks, Rays, Chimaeras",FALSE
184,Réserve de la Biosphère Banco Chinchorro CN,3852,Carcharhinus obscurus,EN,"Sharks, Rays, Chimaeras",FALSE
184,Réserve de la Biosphère Banco Chinchorro CN,3853,Carcharhinus plumbeus,VU,"Sharks, Rays, Chimaeras",FALSE
184,Réserve de la Biosphère Banco Chinchorro CN,3855,Carcharodon carcharias,VU,"Sharks, Rays, Chimaeras",FALSE
184,Réserve de la Biosphère Banco Chinchorro CN,3897,Caretta caretta,VU,Reptiles,FALSE
184,Réserve de la Biosphère Banco Chinchorro CN,4615,Chelonia mydas,EN,Reptiles,FALSE
184,Réserve de la Biosphère Banco Chinchorro CN,5659,Crocodylus acutus,VU,Reptiles,FALSE
184,Réserve de la Biosphère Banco Chinchorro CN,6494,Dermochelys coriacea,VU,Reptiles,FALSE
184,Réserve de la Biosphère Banco Chinchorro CN,7861,Hyporthodus niveatus,VU,Marine Fish,FALSE
184,Réserve de la Biosphère Banco Chinchorro CN,7862,Epinephelus striatus,CR,Marine Fish,FALSE
184,Réserve de la Biosphère Banco Chinchorro CN,8005,Eretmochelys imbricata,CR,Reptiles,FALSE
184,Réserve de la Biosphère Banco Chinchorro CN,11130,Lachnolaimus maximus,VU,Marine Fish,FALSE
184,Réserve de la Biosphère Banco Chinchorro CN,18175,Pristis pectinata,CR,"Sharks, Rays, Chimaeras",FALSE
184,Réserve de la Biosphère Banco Chinchorro CN,18596,Pseudorca crassidens,NT,Marine Mammals,FALSE
184,Réserve de la Biosphère Banco Chinchorro CN,19488,Rhincodon typus,EN,"Sharks, Rays, Chimaeras",FALSE
184,Réserve de la Biosphère Banco Chinchorro CN,19950,Scarus guacamaia,NT,Marine Fish,FALSE
184,Réserve de la Biosphère Banco Chinchorro CN,22103,Trichechus manatus,VU,Marine Mammals,FALSE
184,Réserve de la Biosphère Banco Chinchorro CN,39339,Alopias vulpinus,VU,"Sharks, Rays, Chimaeras",FALSE
184,Réserve de la Biosphère Banco Chinchorro CN,39341,Isurus oxyrinchus,EN,"Sharks, Rays, Chimaeras",FALSE
184,Réserve de la Biosphère Banco Chinchorro CN,39359,Mustelus canis,NT,"Sharks, Rays, Chimaeras",FALSE
184,Réserve de la Biosphère Banco Chinchorro CN,39368,Carcharhinus brevipinna,NT,"Sharks, Rays, Chimaeras",FALSE
184,Réserve de la Biosphère Banco Chinchorro CN,39370,Carcharhinus falciformis,VU,"Sharks, Rays, Chimaeras",FALSE
184,Réserve de la Biosphère Banco Chinchorro CN,39372,Carcharhinus leucas,NT,"Sharks, Rays, Chimaeras",FALSE
184,Réserve de la Biosphère Banco Chinchorro CN,39374,Carcharhinus longimanus,CR,"Sharks, Rays, Chimaeras",FALSE
184,Réserve de la Biosphère Banco Chinchorro CN,39378,Galeocerdo cuvier,NT,"Sharks, Rays, Chimaeras",FALSE
184,Réserve de la Biosphère Banco Chinchorro CN,39380,Negaprion brevirostris,NT,"Sharks, Rays, Chimaeras",FALSE
184,Réserve de la Biosphère Banco Chinchorro CN,39381,Prionace glauca,NT,"Sharks, Rays, Chimaeras",FALSE
184,Réserve de la Biosphère Banco Chinchorro CN,39385,Sphyrna lewini,CR,"Sharks, Rays, Chimaeras",FALSE
184,Réserve de la Biosphère Banco Chinchorro CN,39386,Sphyrna mokarran,CR,"Sharks, Rays, Chimaeras",FALSE
184,Réserve de la Biosphère Banco Chinchorro CN,39415,Aetobatus narinari,NT,"Sharks, Rays, Chimaeras",FALSE
184,Réserve de la Biosphère Banco Chinchorro CN,41755,Physeter macrocephalus,VU,Marine Mammals,FALSE
184,Réserve de la Biosphère Banco Chinchorro CN,44681,Epinephelus morio,VU,Marine Fish,FALSE
184,Réserve de la Biosphère Banco Chinchorro CN,44683,Mycteroperca venenosa,NT,Marine Fish,FALSE
184,Réserve de la Biosphère Banco Chinchorro CN,60128,Rhinoptera bonasus,NT,"Sharks, Rays, Chimaeras",FALSE
184,Réserve de la Biosphère Banco Chinchorro CN,60199,Mobula tarapacana,EN,"Sharks, Rays, Chimaeras",FALSE
184,Réserve de la Biosphère Banco Chinchorro CN,60200,Mobula thurstoni,EN,"Sharks, Rays, Chimaeras",FALSE
184,Réserve de la Biosphère Banco Chinchorro CN,60217,Carcharhinus perezi,NT,"Sharks, Rays, Chimaeras",FALSE
184,Réserve de la Biosphère Banco Chinchorro CN,60225,Isurus paucus,EN,"Sharks, Rays, Chimaeras",FALSE
184,Réserve de la Biosphère Banco Chinchorro CN,64400,Hyporthodus flavolimbatus,VU,Marine Fish,FALSE
184,Réserve de la Biosphère Banco Chinchorro CN,64410,Mycteroperca interstitialis,VU,Marine Fish,FALSE
184,Réserve de la Biosphère Banco Chinchorro CN,132724,Mycteroperca bonaci,NT,Marine Fish,FALSE
184,Réserve de la Biosphère Banco Chinchorro CN,161378,Carcharhinus acronotus,NT,"Sharks, Rays, Chimaeras",FALSE
184,Réserve de la Biosphère Banco Chinchorro CN,161526,Carcharhinus albimarginatus,VU,"Sharks, Rays, Chimaeras",FALSE
184,Réserve de la Biosphère Banco Chinchorro CN,161696,Alopias superciliosus,VU,"Sharks, Rays, Chimaeras",FALSE
184,Réserve de la Biosphère Banco Chinchorro CN,170322,Kajikia albida,VU,Marine Fish,FALSE
184,Réserve de la Biosphère Banco Chinchorro CN,194303,Albula vulpes,NT,Marine Fish,FALSE
184,Réserve de la Biosphère Banco Chinchorro CN,195409,Epinephelus itajara,VU,Marine Fish,FALSE
184,Réserve de la Biosphère Banco Chinchorro CN,198921,Mobula birostris,VU,"Sharks, Rays, Chimaeras",FALSE
184,Réserve de la Biosphère Banco Chinchorro CN,18584848,Pristis pristis,CR,"Sharks, Rays, Chimaeras",FALSE
184,Réserve de la Biosphère Banco Chinchorro CN,46104077,Lupinoblennius vinctus,NT,Marine Fish,FALSE
184,Réserve de la Biosphère Banco Chinchorro CN,110847130,Mobula mobular,EN,"Sharks, Rays, Chimaeras",FALSE
184,Réserve de la Biosphère Banco Chinchorro CN,126710128,Mobula hypostoma,EN,"Sharks, Rays, Chimaeras",FALSE
190,Parc national de Dakhla,2475,Balaenoptera borealis,EN,Marine Mammals,FALSE
190,Parc national de Dakhla,2477,Balaenoptera musculus,EN,Marine Mammals,FALSE
190,Parc national de Dakhla,3851,Carcharhinus limbatus,NT,"Sharks, Rays, Chimaeras",FALSE
190,Parc national de Dakhla,3852,Carcharhinus obscurus,EN,"Sharks, Rays, Chimaeras",FALSE
190,Parc national de Dakhla,3854,Carcharias taurus,VU,"Sharks, Rays, Chimaeras",FALSE
190,Parc national de Dakhla,3855,Carcharodon carcharias,VU,"Sharks, Rays, Chimaeras",FALSE
190,Parc national de Dakhla,3897,Caretta caretta,VU,Reptiles,FALSE
190,Parc national de Dakhla,4292,Cetorhinus maximus,EN,"Sharks, Rays, Chimaeras",FALSE
190,Parc national de Dakhla,4615,Chelonia mydas,EN,Reptiles,FALSE
190,Parc national de Dakhla,6229,Dalatias licha,VU,"Sharks, Rays, Chimaeras",FALSE
190,Parc national de Dakhla,6494,Dermochelys coriacea,VU,Reptiles,FALSE
190,Parc national de Dakhla,7859,Epinephelus marginatus,VU,Marine Fish,FALSE
190,Parc national de Dakhla,8005,Eretmochelys imbricata,CR,Reptiles,FALSE
190,Parc national de Dakhla,10030,Hexanchus griseus,NT,"Sharks, Rays, Chimaeras",FALSE
190,Parc national de Dakhla,11534,Lepidochelys olivacea,VU,Reptiles,FALSE
190,Parc national de Dakhla,13653,Monachus monachus,EN,Marine Mammals,FALSE
190,Parc national de Dakhla,18175,Pristis pectinata,CR,"Sharks, Rays, Chimaeras",FALSE
190,Parc national de Dakhla,18596,Pseudorca crassidens,NT,Marine Mammals,FALSE
190,Parc national de Dakhla,19488,Rhincodon typus,EN,"Sharks, Rays, Chimaeras",FALSE
190,Parc national de Dakhla,20425,Sousa teuszii,CR,Marine Mammals,FALSE
190,Parc national de Dakhla,21857,Thunnus albacares,NT,Marine Fish,FALSE
190,Parc national de Dakhla,39332,Squatina squatina,CR,"Sharks, Rays, Chimaeras",FALSE
190,Parc national de Dakhla,39339,Alopias vulpinus,VU,"Sharks, Rays, Chimaeras",FALSE
190,Parc national de Dakhla,39341,Isurus oxyrinchus,EN,"Sharks, Rays, Chimaeras",FALSE
190,Parc national de Dakhla,39350,Leptocharias smithii,NT,"Sharks, Rays, Chimaeras",FALSE
190,Parc national de Dakhla,39352,Galeorhinus galeus,VU,"Sharks, Rays, Chimaeras",FALSE
190,Parc national de Dakhla,39368,Carcharhinus brevipinna,NT,"Sharks, Rays, Chimaeras",FALSE
190,Parc national de Dakhla,39370,Carcharhinus falciformis,VU,"Sharks, Rays, Chimaeras",FALSE
190,Parc national de Dakhla,39374,Carcharhinus longimanus,CR,"Sharks, Rays, Chimaeras",FALSE
190,Parc national de Dakhla,39378,Galeocerdo cuvier,NT,"Sharks, Rays, Chimaeras",FALSE
190,Parc national de Dakhla,39380,Negaprion brevirostris,NT,"Sharks, Rays, Chimaeras",FALSE
190,Parc national de Dakhla,39381,Prionace glauca,NT,"Sharks, Rays, Chimaeras",FALSE
190,Parc national de Dakhla,39385,Sphyrna lewini,CR,"Sharks, Rays, Chimaeras",FALSE
190,Parc national de Dakhla,39386,Sphyrna mokarran,CR,"Sharks, Rays, Chimaeras",FALSE
190,Parc national de Dakhla,39388,Sphyrna zygaena,VU,"Sharks, Rays, Chimaeras",FALSE
190,Parc national de Dakhla,39397,Dipturus batis,CR,"Sharks, Rays, Chimaeras",FALSE
190,Parc national de Dakhla,39399,Raja clavata,NT,"Sharks, Rays, Chimaeras",FALSE
190,Parc national de Dakhla,39400,Raja microocellata,NT,"Sharks, Rays, Chimaeras",FALSE
190,Parc national de Dakhla,41741,Carcharhinus brachyurus,NT,"Sharks, Rays, Chimaeras",FALSE
190,Parc national de Dakhla,41747,Centroscymnus coelolepis,NT,"Sharks, Rays, Chimaeras",FALSE
190,Parc national de Dakhla,41755,Physeter macrocephalus,VU,Marine Mammals,FALSE
190,Parc national de Dakhla,41823,Heptranchias perlo,NT,"Sharks, Rays, Chimaeras",FALSE
190,Parc national de Dakhla,41876,Odontaspis ferox,VU,"Sharks, Rays, Chimaeras",FALSE
190,Parc national de Dakhla,60180,Rhynchobatus luebberti,CR,"Sharks, Rays, Chimaeras",FALSE
190,Parc national de Dakhla,60199,Mobula tarapacana,EN,"Sharks, Rays, Chimaeras",FALSE
190,Parc national de Dakhla,60200,Mobula thurstoni,EN,"Sharks, Rays, Chimaeras",FALSE
190,Parc national de Dakhla,60225,Isurus paucus,EN,"Sharks, Rays, Chimaeras",FALSE
190,Parc national de Dakhla,61408,Rostroraja alba,EN,"Sharks, Rays, Chimaeras",FALSE
190,Parc national de Dakhla,61417,Squatina aculeata,CR,"Sharks, Rays, Chimaeras",FALSE
190,Parc national de Dakhla,61418,Squatina oculata,CR,"Sharks, Rays, Chimaeras",FALSE
190,Parc national de Dakhla,63131,Rhinobatos rhinobatos,EN,"Sharks, Rays, Chimaeras",FALSE
190,Parc national de Dakhla,63141,Oxynotus centrina,VU,"Sharks, Rays, Chimaeras",FALSE
190,Parc national de Dakhla,63153,Gymnura altavela,VU,"Sharks, Rays, Chimaeras",FALSE
190,Parc national de Dakhla,132722,Epinephelus aeneus,NT,Marine Fish,FALSE
190,Parc national de Dakhla,132765,Epinephelus goreensis,NT,Marine Fish,FALSE
190,Parc national de Dakhla,161409,Rhinobatos irvinei,VU,"Sharks, Rays, Chimaeras",FALSE
190,Parc national de Dakhla,161425,Raja undulata,EN,"Sharks, Rays, Chimaeras",FALSE
190,Parc national de Dakhla,161463,Rhinoptera marginata,NT,"Sharks, Rays, Chimaeras",FALSE
190,Parc national de Dakhla,161484,Scyliorhinus stellaris,NT,"Sharks, Rays, Chimaeras",FALSE
190,Parc national de Dakhla,161691,Raja brachyura,NT,"Sharks, Rays, Chimaeras",FALSE
190,Parc national de Dakhla,161696,Alopias superciliosus,VU,"Sharks, Rays, Chimaeras",FALSE
190,Parc national de Dakhla,170158,Dentex angolensis,NT,Marine Fish,FALSE
190,Parc national de Dakhla,170244,Pagellus bogaraveo,NT,Marine Fish,FALSE
190,Parc national de Dakhla,170245,Dentex dentex,VU,Marine Fish,FALSE
190,Parc national de Dakhla,170322,Kajikia albida,VU,Marine Fish,FALSE
190,Parc national de Dakhla,198921,Mobula birostris,VU,"Sharks, Rays, Chimaeras",FALSE
190,Parc national de Dakhla,18584848,Pristis pristis,CR,"Sharks, Rays, Chimaeras",FALSE
190,Parc national de Dakhla,104050689,Glaucostegus cemiculus,CR,"Sharks, Rays, Chimaeras",FALSE
190,Parc national de Dakhla,110847130,Mobula mobular,EN,"Sharks, Rays, Chimaeras",FALSE
190,Parc national de Dakhla,126710128,Mobula hypostoma,EN,"Sharks, Rays, Chimaeras",FALSE
199,"Bonaire Marine
Park",60202,Sphyrna tudes,VU,"Sharks, Rays, Chimaeras",TRUE
199,"Bonaire Marine
Park",61402,Diplobatis guamachensis,VU,"Sharks, Rays, Chimaeras",TRUE
199,"Bonaire Marine
Park",63155,Rostroraja cervigoni,NT,"Sharks, Rays, Chimaeras",TRUE
199,"Bonaire Marine
Park",161373,Pseudobatos percellens,NT,"Sharks, Rays, Chimaeras",TRUE
199,"Bonaire Marine
Park",181359,Sotalia guianensis,NT,Marine Mammals,TRUE
199,"Bonaire Marine
Park",192716,Conus aurantius,NT,Cone Snails,TRUE
199,"Bonaire Marine
Park",116880357,Squatina david,NT,"Sharks, Rays, Chimaeras",TRUE
199,"Bonaire Marine
Park",2475,Balaenoptera borealis,EN,Marine Mammals,FALSE
199,"Bonaire Marine
Park",2477,Balaenoptera musculus,EN,Marine Mammals,FALSE
199,"Bonaire Marine
Park",3851,Carcharhinus limbatus,NT,"Sharks, Rays, Chimaeras",FALSE
199,"Bonaire Marine
Park",3852,Carcharhinus obscurus,EN,"Sharks, Rays, Chimaeras",FALSE
199,"Bonaire Marine
Park",3853,Carcharhinus plumbeus,VU,"Sharks, Rays, Chimaeras",FALSE
199,"Bonaire Marine
Park",3855,Carcharodon carcharias,VU,"Sharks, Rays, Chimaeras",FALSE
199,"Bonaire Marine
Park",3897,Caretta caretta,VU,Reptiles,FALSE
199,"Bonaire Marine
Park",4615,Chelonia mydas,EN,Reptiles,FALSE
199,"Bonaire Marine
Park",5659,Crocodylus acutus,VU,Reptiles,FALSE
199,"Bonaire Marine
Park",6494,Dermochelys coriacea,VU,Reptiles,FALSE
199,"Bonaire Marine
Park",7862,Epinephelus striatus,CR,Marine Fish,FALSE
199,"Bonaire Marine
Park",8005,Eretmochelys imbricata,CR,Reptiles,FALSE
199,"Bonaire Marine
Park",10030,Hexanchus griseus,NT,"Sharks, Rays, Chimaeras",FALSE
199,"Bonaire Marine
Park",11130,Lachnolaimus maximus,VU,Marine Fish,FALSE
199,"Bonaire Marine
Park",11534,Lepidochelys olivacea,VU,Reptiles,FALSE
199,"Bonaire Marine
Park",18175,Pristis pectinata,CR,"Sharks, Rays, Chimaeras",FALSE
199,"Bonaire Marine
Park",18596,Pseudorca crassidens,NT,Marine Mammals,FALSE
199,"Bonaire Marine
Park",19488,Rhincodon typus,EN,"Sharks, Rays, Chimaeras",FALSE
199,"Bonaire Marine
Park",19950,Scarus guacamaia,NT,Marine Fish,FALSE
199,"Bonaire Marine
Park",22103,Trichechus manatus,VU,Marine Mammals,FALSE
199,"Bonaire Marine
Park",39339,Alopias vulpinus,VU,"Sharks, Rays, Chimaeras",FALSE
199,"Bonaire Marine
Park",39341,Isurus oxyrinchus,EN,"Sharks, Rays, Chimaeras",FALSE
199,"Bonaire Marine
Park",39359,Mustelus canis,NT,"Sharks, Rays, Chimaeras",FALSE
199,"Bonaire Marine
Park",39368,Carcharhinus brevipinna,NT,"Sharks, Rays, Chimaeras",FALSE
199,"Bonaire Marine
Park",39370,Carcharhinus falciformis,VU,"Sharks, Rays, Chimaeras",FALSE
199,"Bonaire Marine
Park",39372,Carcharhinus leucas,NT,"Sharks, Rays, Chimaeras",FALSE
199,"Bonaire Marine
Park",39374,Carcharhinus longimanus,CR,"Sharks, Rays, Chimaeras",FALSE
199,"Bonaire Marine
Park",39378,Galeocerdo cuvier,NT,"Sharks, Rays, Chimaeras",FALSE
199,"Bonaire Marine
Park",39380,Negaprion brevirostris,NT,"Sharks, Rays, Chimaeras",FALSE
199,"Bonaire Marine
Park",39381,Prionace glauca,NT,"Sharks, Rays, Chimaeras",FALSE
199,"Bonaire Marine
Park",39385,Sphyrna lewini,CR,"Sharks, Rays, Chimaeras",FALSE
199,"Bonaire Marine
Park",39386,Sphyrna mokarran,CR,"Sharks, Rays, Chimaeras",FALSE
199,"Bonaire Marine
Park",39415,Aetobatus narinari,NT,"Sharks, Rays, Chimaeras",FALSE
199,"Bonaire Marine
Park",41755,Physeter macrocephalus,VU,Marine Mammals,FALSE
199,"Bonaire Marine
Park",41823,Heptranchias perlo,NT,"Sharks, Rays, Chimaeras",FALSE
199,"Bonaire Marine
Park",44681,Epinephelus morio,VU,Marine Fish,FALSE
199,"Bonaire Marine
Park",44683,Mycteroperca venenosa,NT,Marine Fish,FALSE
199,"Bonaire Marine
Park",60128,Rhinoptera bonasus,NT,"Sharks, Rays, Chimaeras",FALSE
199,"Bonaire Marine
Park",60199,Mobula tarapacana,EN,"Sharks, Rays, Chimaeras",FALSE
199,"Bonaire Marine
Park",60200,Mobula thurstoni,EN,"Sharks, Rays, Chimaeras",FALSE
199,"Bonaire Marine
Park",60217,Carcharhinus perezi,NT,"Sharks, Rays, Chimaeras",FALSE
199,"Bonaire Marine
Park",60219,Carcharhinus signatus,VU,"Sharks, Rays, Chimaeras",FALSE
199,"Bonaire Marine
Park",60225,Isurus paucus,EN,"Sharks, Rays, Chimaeras",FALSE
199,"Bonaire Marine
Park",64410,Mycteroperca interstitialis,VU,Marine Fish,FALSE
199,"Bonaire Marine
Park",132724,Mycteroperca bonaci,NT,Marine Fish,FALSE
199,"Bonaire Marine
Park",161378,Carcharhinus acronotus,NT,"Sharks, Rays, Chimaeras",FALSE
199,"Bonaire Marine
Park",161526,Carcharhinus albimarginatus,VU,"Sharks, Rays, Chimaeras",FALSE
199,"Bonaire Marine
Park",161696,Alopias superciliosus,VU,"Sharks, Rays, Chimaeras",FALSE
199,"Bonaire Marine
Park",170322,Kajikia albida,VU,Marine Fish,FALSE
199,"Bonaire Marine
Park",194303,Albula vulpes,NT,Marine Fish,FALSE
199,"Bonaire Marine
Park",195409,Epinephelus itajara,VU,Marine Fish,FALSE
199,"Bonaire Marine
Park",198921,Mobula birostris,VU,"Sharks, Rays, Chimaeras",FALSE
199,"Bonaire Marine
Park",18584848,Pristis pristis,CR,"Sharks, Rays, Chimaeras",FALSE
199,"Bonaire Marine
Park",46104077,Lupinoblennius vinctus,NT,Marine Fish,FALSE
199,"Bonaire Marine
Park",110847130,Mobula mobular,EN,"Sharks, Rays, Chimaeras",FALSE
199,"Bonaire Marine
Park",126710128,Mobula hypostoma,EN,"Sharks, Rays, Chimaeras",FALSE
201,Kermadec Islands and Marine reserve,2475,Balaenoptera borealis,EN,Marine Mammals,FALSE
201,Kermadec Islands and Marine reserve,2477,Balaenoptera musculus,EN,Marine Mammals,FALSE
201,Kermadec Islands and Marine reserve,2478,Balaenoptera physalus,VU,Marine Mammals,FALSE
201,Kermadec Islands and Marine reserve,3855,Carcharodon carcharias,VU,"Sharks, Rays, Chimaeras",FALSE
201,Kermadec Islands and Marine reserve,3897,Caretta caretta,VU,Reptiles,FALSE
201,Kermadec Islands and Marine reserve,4292,Cetorhinus maximus,EN,"Sharks, Rays, Chimaeras",FALSE
201,Kermadec Islands and Marine reserve,4615,Chelonia mydas,EN,Reptiles,FALSE
201,Kermadec Islands and Marine reserve,8005,Eretmochelys imbricata,CR,Reptiles,FALSE
201,Kermadec Islands and Marine reserve,18596,Pseudorca crassidens,NT,Marine Mammals,FALSE
201,Kermadec Islands and Marine reserve,21856,Thunnus alalunga,NT,Marine Fish,FALSE
